timestamp_utc,symbol,weight,base_score,sentiment_raw,sentiment_z,sentiment_rows,combined_score
2026-05-29T21:24:57+00:00,CNC,0.022208333333333337,1.5853709349205953,0.0,0.0,0,1.5853709349205953
2026-05-29T21:24:57+00:00,COR,0.022208333333333337,1.2748329798463398,0.0,0.0,0,1.2748329798463398
2026-05-29T21:24:57+00:00,MDT,0.022208333333333337,1.6387079625536367,0.0,0.0,0,1.6387079625536367
2026-05-29T21:24:57+00:00,HUM,0.022208333333333337,2.4333825261675677,0.1,-1.5762163737501182,10,1.8817067953550262
2026-05-29T21:24:57+00:00,IBM,0.022148148148148153,1.6368163240656077,0.0,0.0,0,1.6368163240656077
2026-05-29T21:24:57+00:00,PANW,0.022148148148148153,1.5262913371314695,0.0,0.0,0,1.5262913371314695
2026-05-29T21:24:57+00:00,ROP,0.022148148148148153,2.5245044340349514,0.25,-0.20739689128291014,8,2.4519155220859328
2026-05-29T21:24:57+00:00,ADBE,0.022148148148148153,1.4149944932126444,0.0,0.0,0,1.4149944932126444
2026-05-29T21:24:57+00:00,CTSH,0.022148148148148153,2.675879980915106,0.11538461538461539,-1.4358246319586097,26,2.1733413597295925
2026-05-29T21:24:57+00:00,INTU,0.022148148148148153,2.7318251673545424,0.13095238095238096,-1.2937615599076784,56,2.279008621386855
2026-05-29T21:24:57+00:00,ACN,0.022148148148148153,2.926411433055442,0.34782608695652173,0.6853114668478777,23,3.166270446452199
2026-05-29T21:24:57+00:00,CRM,0.022148148148148153,1.7219914153211462,0.0,0.0,0,1.7219914153211462
2026-05-29T21:24:57+00:00,FTNT,0.022148148148148153,1.541125960014314,0.0,0.0,0,1.541125960014314
2026-05-29T21:24:57+00:00,AEP,0.02166666666666667,0.1314210808912803,0.0,0.0,0,0.1314210808912803
2026-05-29T21:24:57+00:00,AZO,0.02166666666666667,1.3322070022605872,0.0,0.0,0,1.3322070022605872
2026-05-29T21:24:57+00:00,SRE,0.02166666666666667,-0.0941996908508585,0.0,0.0,0,-0.0941996908508585
2026-05-29T21:24:57+00:00,SPG,0.02166666666666667,-0.29086541506950836,0.0,0.0,0,-0.29086541506950836
2026-05-29T21:24:57+00:00,APTV,0.02166666666666667,3.2867551503406007,0.3333333333333333,0.5530583767544275,9,3.4803255822046504
2026-05-29T21:24:57+00:00,EXPE,0.02166666666666667,1.7479483546098669,0.0,0.0,0,1.7479483546098669
2026-05-29T21:24:57+00:00,CCI,0.02166666666666667,0.14231803415716923,0.0,0.0,0,0.14231803415716923
2026-05-29T21:24:57+00:00,CF,0.02166666666666667,2.6961308426561486,0.3,0.24887626953949246,30,2.783237536994971
2026-05-29T21:24:57+00:00,BKNG,0.02166666666666667,1.4355189395550199,0.0,0.0,0,1.4355189395550199
2026-05-29T21:24:57+00:00,PSKY,0.02166666666666667,1.028031488996604,0.0,0.0,0,1.028031488996604
2026-05-29T21:24:57+00:00,LYB,0.02166666666666667,4.0,0.375,0.9332860107730966,8,4.0
2026-05-29T21:24:57+00:00,MGM,0.02166666666666667,1.4250735977747653,0.0,0.0,0,1.4250735977747653
2026-05-29T21:24:57+00:00,LEN,0.02166666666666667,2.478664061426618,0.2,-0.6636700521053127,10,2.2463795431897586
2026-05-29T21:24:57+00:00,NCLH,0.02166666666666667,1.6748018151558393,0.0,0.0,0,1.6748018151558393
2026-05-29T21:24:57+00:00,SHW,0.02166666666666667,1.0985711032034777,0.0,0.0,0,1.0985711032034777
2026-05-29T21:24:57+00:00,GOOG,0.02166666666666667,0.6288463775332035,0.0,0.0,0,0.6288463775332035
2026-05-29T21:24:57+00:00,TTD,0.02166666666666667,3.5430483141314006,0.2727272727272727,0.0,11,3.5430483141314006
2026-05-29T21:24:57+00:00,RCL,-0.004999999999999999,-1.0677938198533945,0.0,0.0,0,-1.0677938198533945
2026-05-29T21:24:57+00:00,AMZN,-0.004999999999999999,-0.9474572992507903,0.0,0.0,0,-0.9474572992507903
2026-05-29T21:24:57+00:00,F,-0.004999999999999999,-3.20466536217979,0.0,0.0,0,-3.20466536217979
2026-05-29T21:24:57+00:00,GM,-0.004999999999999999,-1.8616512864610217,0.0,0.0,0,-1.8616512864610217
2026-05-29T21:24:57+00:00,DRI,-0.004999999999999999,-0.7817627238908011,0.0,0.0,0,-0.7817627238908011
2026-05-29T21:24:57+00:00,DHI,-0.004999999999999999,-0.45403932840487915,0.0,0.0,0,-0.45403932840487915
2026-05-29T21:24:57+00:00,CCL,-0.004999999999999999,-1.3939032164312497,0.0,0.0,0,-1.3939032164312497
2026-05-29T21:24:57+00:00,NUE,-0.005000000000000001,-2.1385431597880773,0.0,0.0,0,-2.1385431597880773
2026-05-29T21:24:57+00:00,NEM,-0.005000000000000001,-1.2867311315479713,0.0,0.0,0,-1.2867311315479713
2026-05-29T21:24:57+00:00,CHTR,-0.005000000000000001,-1.139385209708819,0.0,0.0,0,-1.139385209708819
2026-05-29T21:24:57+00:00,FCX,-0.005000000000000001,-3.5733611190183696,0.0,0.0,0,-3.5733611190183696
2026-05-29T21:24:57+00:00,EQIX,-0.005000000000000001,-1.3360923445469297,0.0,0.0,0,-1.3360923445469297
2026-05-29T21:24:57+00:00,PCG,-0.005000000000000001,-0.9058905135404275,0.0,0.0,0,-0.9058905135404275
2026-05-29T21:24:57+00:00,XEL,-0.005000000000000001,-1.6636038626601963,0.0,0.0,0,-1.6636038626601963
2026-05-29T21:24:57+00:00,VZ,-0.005000000000000001,-0.4848846455342181,0.0,0.0,0,-0.4848846455342181
2026-05-29T21:24:57+00:00,META,-0.005000000000000001,-0.517582883248163,0.0,0.0,0,-0.517582883248163
2026-05-29T21:24:57+00:00,DLR,-0.005000000000000001,-1.6500335554795318,0.0,0.0,0,-1.6500335554795318
